appId,store,flag,title
com.srs.callrecorder,playstore,dual-use,Call Recorder
com.ssap.protectmessage,playstore,dual-use,Block SMS phishing letters!
com.ssmartssystem.phone,playstore,dual-use,Free Cell Phone Tracker
com.sspl.gconnectlive,playstore,dual-use,GConnect Live GPS Tracking App
com.sss.callrecorder,playstore,dual-use,Call Recorder PRO
com.ssurebrec,playstore,stalkerware,Cerberus
com.st.MobileApps,playstore,dual-use,CellAway Phone Tracker
com.st.glaciernp,playstore,dual-use,Glacier National Park GPS Tour
com.starbox.callrecorder,playstore,dual-use,Call Recorder Automatic
com.starec.phonetrack.antitheft,playstore,dual-use,mTracker - Phone Tracker
com.starspointskids,playstore,dual-use,Stars - Reward points for kids
com.startup.find_location,playstore,dual-use,GPS Location tracking
com.startup.smsreader,playstore,dual-use,SMS interceptor spy
com.statefarm.dssm,playstore,dual-use,Drive Safe & Save™
com.steadycallrecorder,playstore,dual-use,Real Call Recorder
com.step.tracker.schrittie,playstore,dual-use,Power Saving Step Counter
com.stikkyapps.antisnoop,playstore,dual-use,Anti Snoop
com.stl.safelinx,playstore,dual-use,SafeLinx  Phone Control
com.stmrsa.htxt,playstore,stalkerware,"Gpspy,S2mob,Spy2Mobile,SpyToMobile,Spymob,sap4mobile,spy2mobile"
com.stoneappsstudio.lcd.remote.control.prank,playstore,dual-use,LCD Remote Control Prank
com.stopanikmobilegpsclient.android,playstore,dual-use,GPS Tracking System
com.stracker.app,playstore,dual-use,STracker
com.strava,playstore,dual-use,"Strava: Track Running, Cycling & Swimming"
com.streamax.ceibaiilite,playstore,dual-use,KAPOK
com.strike.strikegps,appstore,dual-use,Strike Tracking
com.striketracking.strikealpha,appstore,dual-use,Strike Alpha GPS Tracking
com.sts.buddylocatorlite,playstore,dual-use,Budfind - Buddy Locator
com.stt.forwardmycall,playstore,dual-use,Forward My Calls
com.stt.mobilehotspot,playstore,dual-use,Mobile HotSpot
com.sttl.mynino,playstore,dual-use,MyNiño
com.studio.call.recorder,playstore,dual-use,Call Recorder Pro (2018)
com.studio.callrecorder,playstore,dual-use,call recorder - automatic recording
com.studio.transfer.contacts,playstore,dual-use,Transfer Contacts to iPhone
com.studio6plus1.quickaudiorecorder.quickaudiorecorder,playstore,dual-use,Quick Audio Recorder
com.studioappsfree.callrecorderfree,playstore,dual-use,Call Recorder 2017 New
com.studiocanvas.dslrbot,appstore,dual-use,DSLR.Bot
com.studios9104.trackattack,playstore,dual-use,Track Attack GPS Lap Timer
com.stupendous.friendslocator,playstore,dual-use,Friends & Family Locator : Phone Tracker & Chat
com.stvincentschool,playstore,dual-use,St Vincent's Communication App
com.sufiantech.findphonebywhistleclapper,playstore,dual-use,Find my Phone Whistle : Find my Phone Clap
com.sugarcodeit.SMS,playstore,dual-use,Find My Android
com.sunnyapps.whistlephonetracker,playstore,dual-use,Whistle Phone Tracker 2017
com.sunnyday.wherewuz,appstore,dual-use,WhereWuz
com.suntech.fsafe,appstore,dual-use,Family Location - Find Friends
com.super.call.recorder,playstore,dual-use,Super Call Recorder
com.supercallrecorder,playstore,dual-use,Super call recorder
com.superrecorder.callrec,playstore,dual-use,Call Recorder & Hide App Pro Full voice clarity
com.supersolution.supercallrecorder,playstore,dual-use,Call Recorder
com.supertext.phone,playstore,dual-use,SimplyText: Free Texting - SMS
com.support.help.tracker,playstore,dual-use,Find My Family
com.sur.tracker,appstore,dual-use,Location Tracker - find GPS
com.surebrec,playstore,stalkerware,Cerberus
com.svisticate.autocall,playstore,dual-use,Automatic Call Recorder
com.svts.familytracker,playstore,dual-use,cheapest family tracker
com.swae.porpl.cdrue.imei,playstore,dual-use,Find My Device (IMEI Tracker)
com.swae.porpl.paid.imei,playstore,dual-use,Find My Device(Imei Tracker)
com.swampsend.maastokartat,playstore,dual-use,Maastokartat
com.swansong.swansongapptrial,playstore,dual-use,SwanSong Trial Find Lost Phone
com.swatiee,playstore,dual-use,GPS Tracker
com.swd.tracker,playstore,dual-use,iTrack - GPS Tracking System
com.swt.textviewer,playstore,dual-use,Text Editor TTS Text To Speech
com.sygic.family,appstore,dual-use,Family Locator and GPS Tracker
com.sygic.familywhere.android,playstore,dual-use,🥇 Family Locator - Phone Tracker
com.sylloapp.recordevoice,playstore,dual-use,Call Recording automatic 2017
com.symantec.familysafety,playstore,dual-use,Norton Family parental control
com.symantec.mobilesecurity,appstore,dual-use,Norton 360: Mobile Security
com.symantec.nfchild,appstore,dual-use,Norton Family parental control
com.symc.ccs,playstore,dual-use,KG 인포콘
com.syn.findmy.phone.clap.whistle,playstore,dual-use,Find my Phone- Find  Lost Phone by Clap or Whistle
com.synagram.childapp,playstore,dual-use,Synagram - Family Locator
com.sync.apps.android.sync,playstore,dual-use,Sync
com.syncios.syncdroid,playstore,dual-use,Syncios
com.system.settings,playstore,stalkerware,Observer
com.system.task,playstore,stalkerware,"XNSpy,ZTI,SpyXiz4,SpyXiz4Me,TrackMyPhone"
com.system.user,playstore,stalkerware,uMobix
com.systemapps.callrecorder,playstore,dual-use,Mini Call Record - Automatic Call Recorder
com.systemservice,playstore,stalkerware,"Copy9,ExactSpy,FoneTracker,GuestSpy,MxSpy,PhoneSpying,PhoneTracker,SpyZee,TheTruthSpy,TheSpyApp,iSpyoo,XySpy"
com.systweak.acrpro,playstore,dual-use,Advanced Call Recorder Pro
com.systweak.advancedcallrecorder,playstore,dual-use,Advanced Call Recorder
com.syxth.cuspus,appstore,dual-use,Cuspus
com.t3apps.trackerfree,appstore,dual-use,GPS Tracker - Free Tracking Friends and Family
com.t3apps.trackerpro,appstore,dual-use,GPS Tracker - Tracking Friends and Family
com.t3kbau5.smslocator,playstore,dual-use,SMSLocator
com.taapps.Call.UCRecorder.Automatic.callrecorder,playstore,dual-use,Call Recorder : Automatic
com.tabnova.aidashboard,playstore,dual-use,Kids Dashboard (Parental Control Kids Mode App)
com.tag.viptrack,playstore,stalkerware,VIPTrack
com.tai.cloud,playstore,dual-use,Easy sync for cloud contacts
com.talentica.android.buddytracker,playstore,dual-use,Buddy Tracker
com.talker.acr,playstore,dual-use,Call Recorder - Talker ACR
com.tangtracker.main,playstore,dual-use,TangTracker e-Safety App
com.tantrum_tracker,playstore,dual-use,Tantrum Tracker
com.tapeacall.com,playstore,dual-use,TapeACall: Phone Call Recorder
com.tapgang.cheating,appstore,dual-use,Catch Your Cheating Spouse: Spy Tools & Info 2017
com.target.swi,playstore,dual-use,Switch Mobile Transfer
com.tasjil.mokalamat.arabe.call.recorderfree,playstore,dual-use,تسجيل المكالمات السرية (مجانا)
com.tatabo3,playstore,dual-use,Tatabo3
com.tatabo3driver,playstore,dual-use,Tatabo3 Driver
com.tbntxear.vfmkjxme,playstore,stalkerware,"KidLogger,MonitorMinor,SelfSpy,SpyTrac,TelcadoAndroid,TiFamily,TiSpy,TracerSpy,Triada,VipTelefonProgrami"
com.tccplos.spth,playstore,stalkerware,"Gpspy,S2mob,Spy2Mobile,SpyToMobile,Spymob,sap4mobile,spy2mobile"
com.tcelectronic.wiretap,playstore,dual-use,WireTap Riff Recorder
com.tct.smartlink.tablet,playstore,dual-use,Onetouch Connect Tablet
com.teacodes.simpletk102,playstore,dual-use,Simple TK102
com.teamcruise.gps.phonelocation.tracker.locatorsharing.maps,playstore,dual-use,locate 360 : GPS Live Locator
com.teamruscenter.allcallrecorder,playstore,dual-use,Supper Call Recorder Pro: Record Messenger Calls
com.teamruscenter.call.dial.recorder.autocallrecorder,playstore,dual-use,ACR Dialer - Auto Call Recorder Pro
com.teamviewer.host.market,playstore,dual-use,TeamViewer Host
com.teamviewer.teamviewer.market.mobile,playstore,dual-use,TeamViewer for Remote Control
com.techbrains.spyprank,playstore,dual-use,Spy Genie
com.techcible.mobile_tracker,playstore,dual-use,"MobileTracker - Track, Locate or Find Your Mobile"
com.techhgeeks.messenger,playstore,dual-use,Forced Pair
com.techhunger.com.outlandish,playstore,dual-use,Terminus-Track/Share Location
com.techiestalk.callrecorder,playstore,dual-use,Secret Call Recorder
com.techinnate.android.smsforwarder,playstore,dual-use,SMS Forwarder: Messaging and More
com.technolts.auto.phone.callrecorder.free,playstore,dual-use,Auto Call Recorder
com.technopurple.effyIos,appstore,dual-use,Effy TechnoPurple GPS Tracking
com.techproof.acr,playstore,dual-use,Call Recorder - ACR - Automatic Call Recording
com.techwin.shc,playstore,dual-use,Samsung SmartCam
com.teemostudio.callrecorder,playstore,dual-use,Call Recorder -Auto Recorder
com.teenlimit.android.child,playstore,dual-use,TeenLimit parental control
com.teenuapp.callrecorder,playstore,dual-use,Automatic Call Recorder
com.teerstudios.bdayreminder,playstore,dual-use,Birthday & Events Reminder - Alfred
com.teesta,playstore,dual-use,Teesta
com.teezlelabs.caref,appstore,dual-use,MyCaref
com.teezlelabs.kidsport,appstore,dual-use,MyKidsport
com.tekken.smsbackuprestore,playstore,dual-use,SMS Backup Restore
com.tekxperiastudios.pdfexporter,playstore,dual-use,"E2PDF - Backup Restore SMS,Call,Contact,TrueCaller"
com.telephony.android,playstore,stalkerware,FlexiSpy
com.teltechcorp.tapeacall,playstore,dual-use,TapeACall - Record Calls
com.tempocases.mobile,playstore,dual-use,Tempo Mobile
com.tenof.lovesms,playstore,dual-use,2018 Love SMS Messages
com.tenthbit.Juliet,appstore,dual-use,Couple - Relationship App for Two
com.teqtiv.findyourfriend,playstore,dual-use,Find Your Friend
com.teral_soft.calllog,playstore,dual-use,Call Log
com.terracotta.followmateapp,playstore,dual-use,"FollowMate - Maps, Navigation"
com.terrasoft.android.linda.gps,playstore,dual-use,Linda GPS Tracker
com.teslinekidl01.KidLogger,appstore,dual-use,KidLogger
com.testdeinfidelidad.book.AOUISEMACODLMCGYZ,playstore,dual-use,Test de Infidelidad
com.testlab.family360,playstore,dual-use,"Family360 - Family Locator, GPS Tracker"
com.tevi.walpi,playstore,stalkerware,"Gpspy,S2mob,Spy2Mobile,SpyToMobile,Spymob,sap4mobile,spy2mobile"
com.textosromanticosdedicar,playstore,dual-use,Textos romanticos para dedicar
com.textra.emoji,playstore,dual-use,Textra Emoji - iOS Style
com.texty.sms,playstore,dual-use,SMS from PC / Tablet & MMS Text Messaging Sync
com.tgelec.kidsitracker,playstore,dual-use,Kids i-Tracker
com.thaxygpc.xjsjobpn,offstore,stalkerware,BrunoEspiao
com.theCleverBulldog.monitorDroid,playstore,dual-use,MonitorDroid
com.theappmedia.wifi.ip.camera,appstore,dual-use,IP Webcam Home Security Camera
com.theapprain.automatic.call.recorder.app,playstore,dual-use,One Touch Auto Call Recorder +
com.thecybernanny.andapp,playstore,stalkerware,"Reptilicus,CyberNanny,Vkur"
com.thedans.savemyday,playstore,dual-use,SaveMyDay - Email Missed Call
com.thedans.savemydayfree,playstore,dual-use,SaveMyDayFree - Email SMS
com.thedroiddev.waypointpro,playstore,dual-use,Waypoint Pro
com.theflashes.pcfinger,playstore,dual-use,PC Finger - Share clipboard with your PC
com.thefonegroup.FoneShepherd,appstore,dual-use,Fone Shepherd for iPhone
com.thegpstrace,playstore,dual-use,Flotilla LITE
com.thegpstracker,playstore,dual-use,TheGPSTracker
com.themis.callrecorder,playstore,dual-use,Automatic Call Recorder
com.theory.friend.location.tracker,playstore,dual-use,Live Family Location Tracker and Locator
com.thetamobile.auto.voice.recorder,playstore,dual-use,"Auto Call, Audio, Sound, Voice Recorder & Editor"
com.thetileapp.tile,appstore,dual-use,Tile - Find lost keys & phone
com.thetrackerstore.india.mobile.number.tracker,playstore,dual-use,Mobile Number Tracker - India
com.thetruth,playstore,stalkerware,"Copy9,ExactSpy,FoneTracker,GuestSpy,MxSpy,PhoneSpying,PhoneTracker,SpyZee,TheTruthSpy,TheSpyApp,iSpyoo,XySpy"
com.theurduteacher.girlfriendmonitorphonecamera,playstore,dual-use,Girlfriend Monitor Phone Camera 2018
com.thewebaddicts.driverapp,playstore,dual-use,TWA Driver's app
com.thewebaddicts.usa_cab_ads_app,playstore,dual-use,USA Cab Ads
com.thewispy,playstore,stalkerware,TheWiSpy
com.thiensly.MyLocationLink,appstore,dual-use,"Find Family, Friends, Phone"
com.thinkbitz.geotag,appstore,dual-use,PixTrack Tracklogger
com.thinkrace.CaringStar_GoogleMap_iSecuro,playstore,dual-use,iSECURO  – GPS Tracker
com.thinkrace.Kidsconnect,appstore,dual-use,KidsConnect Tracker
com.thinkrace.NewestGps2014_Google_Kids_care,playstore,dual-use,Kids care
com.thinture.persontracker,playstore,dual-use,Person Tracker
com.thisclicks.wiw,playstore,dual-use,When I Work Scheduling
com.thomazdev.phonetrackerbynumber,playstore,dual-use,Phone tracker by number 2017
com.threesix,playstore,dual-use,Joompe - Family GPS Tracker
com.thucnd.callrecorder,playstore,dual-use,Hidden Call Recorder
com.thucnd.hiddencamera,playstore,dual-use,Hidden Camera Without Icon
com.thucnd.hiddencamera.pro,playstore,dual-use,Hidden Camera Plus
com.thucnd.hiddenscreenrecorder,playstore,dual-use,Hidden Screen Recorder
com.thucnd.hiddenscreenrecorder.pro,playstore,dual-use,Hidden Screen Recorder PRO
com.thulir.tracker,playstore,dual-use,Mobile Phone Tracker and Gps Locator
com.thulirsoft.smstracker,playstore,dual-use,Gps Sms Tracker
com.thunkable.android.moussaouiloujdi.seduire_sa_femme,playstore,dual-use,طرق إغراء الزوجة و جعلها تحبك
com.thunkable.android.yuktam2003.GPS_TRACKER,playstore,dual-use,Mappy : GPS Mobile Phone Location Tracker
com.tiagogf.quickcall,playstore,dual-use,One Click Call
com.tickapps.whistlephonefinder,playstore,dual-use,Whistle Phone Finder : Whistle To Find My Phone
com.tigaomobile.messenger,playstore,dual-use,Messenger for Android™
com.tightropeinteractive.supertext,playstore,dual-use,SuperText | SMS Text Messenger
com.tijucan.autocallrecorder,playstore,dual-use,Auto Call Recorder
com.timbrescristianos,playstore,dual-use,Timbres Cristianos & Caller ID
com.timeon.litclient,playstore,spyware,
com.timeoutiq,playstore,dual-use,TimeoutIQ®. Smart Education. Screen Time Manager.
com.timesheet.timesheetmobile,appstore,dual-use,Timesheet Mobile™
com.timestamp.cam,playstore,dual-use,Timestamp Cam
com.tiny_tools.simplepccontroller,playstore,dual-use,Simple PC Controller
com.tinygames.prankcallsms,playstore,dual-use,Prank Call & Prank SMS
com.tinyrocket.derbyshire,playstore,dual-use,Derbyshire Walks
com.tinyrocket.essex,playstore,dual-use,Essex Walks
com.tinyrocket.gloucestershire,playstore,dual-use,Gloucestershire Walks
com.tinyrocket.staffordshire,playstore,dual-use,Staffordshire Walks
com.tinyrocket.surrey,playstore,dual-use,Surrey Walks
com.tinyrocket.sussex,playstore,dual-use,Sussex Walks
com.tinywebgears.relayme,playstore,dual-use,"Relay ME, SMS via Email"
com.tirichlabs.audiorecorder,playstore,dual-use,True Voice Recorder - No Ads - Gain Control
com.tk102_coban_free,playstore,dual-use,Tk102 Coban free real time tracking
com.tk102_xexun,playstore,dual-use,TK102 XEXUN GPRS TRACKING
com.tmc.Audiorecording,playstore,dual-use,Audio Recording call 2017
com.tmd,playstore,dual-use,Amber Alert GPS Teen
com.tmnlab.autoresponder,playstore,dual-use,Auto SMS Lite(Autoresponder)
com.tmobile.diary,playstore,dual-use,"Diary with lock - Journal, Mood Tracker"
com.tmobile.syncuptag,playstore,dual-use,SyncUP TRACKER
com.tmobile.tct,playstore,dual-use,T-Mobile Content Transfer
com.tmsappslab.phonecallrecorder,playstore,dual-use,Phone Call Recorder
com.tmxdigital.frasesparamujeresinfieles,playstore,dual-use,Mujeres Infieles Las Frases Para Mujeres Infieles
com.tny.travelsafe.trial,playstore,dual-use,Travel Safe
com.toh.callrecord,playstore,dual-use,Call recorder
com.toh.callrecorderpro,playstore,dual-use,Call recorder pro
com.tohsoft.call.autocallrecorder,playstore,dual-use,Call Recorder
com.tohsoft.call.autocallrecorder.pro,playstore,dual-use,Call Recorder Pro
com.tohsoft.call.autocallrecorder.red,playstore,dual-use,Automatic Call Recorder (ACR)
com.tohsoft.call.autocallrecorder.red.pro,playstore,dual-use,Automatic Call Recorder (ACR) Pro
com.tohsoft.callrecorder,playstore,dual-use,Call recorder
com.tohsoft.callrecorderpro,playstore,dual-use,Call recorder pro
com.tokyo.autocallrecorder,playstore,dual-use,Call Recorder Auto - Call Recorder Pro
com.tomtom.remotedisplay,playstore,dual-use,TomTom Hub Remote Display
com.tony.ttlivetrack24v2,playstore,dual-use,TTLiveTrack24
com.tool.auto.recorder_apps.callrecorder,playstore,dual-use,Auto call recorder
com.tool.auto.recorder_apps.procallrecorder,playstore,dual-use,automatic call recorder
com.tools.call.recorder.callrecorder,playstore,dual-use,Call Recorder
com.tools.secretcamcorder,playstore,stalkerware,SVR - Secret Video Recorder
com.toolsapp.claptofindmyphone,playstore,dual-use,Clap To Find Phone - Phone Finder
com.toolsfree.callrecorderpro2017,playstore,dual-use,Call Recorder Automatic 2017
com.toolsstudio.callrecorder.autocallrecorder.automaticcallrecorder,playstore,dual-use,Automatic Call Recorder
com.topajk.gpsmobilelocationtracker.route.finder,playstore,dual-use,Phone  Number Location Tracker
com.topandcool.anycallrecording,playstore,dual-use,Any Call Recording
com.topapp.callrecorder01,playstore,dual-use,Auto Call Recorder
com.topcleaner.booster,playstore,dual-use,"Top Cleaner - Speed Booster, Battery Saver"
com.topgpapps.l,playstore,dual-use,Top Spy Apps
com.topratedapps.callrecorder,playstore,dual-use,Automatic call recorder
com.topsoft.callrecorderpro,playstore,dual-use,Call Recorder PRO - Whit Show contact name
com.topspy,playstore,stalkerware,"1TopSpy,HelloSPy,MaxxSpy,MobiiSpy,SpyHide"
com.topspy.system,offstore,stalkerware,System Services
com.tos.contact,playstore,dual-use,Contact Backup
com.totalfreeapps.clapper,playstore,dual-use,Clap To Find Phone-Whistle
com.touchbyte.PhotoSync,appstore,dual-use,PhotoSync – transfer photos
com.touchdi.noteslite,playstore,dual-use,Parental control. Block all !
com.toxsl.totalcallrecorder,playstore,dual-use,Total Call Recorder ( TCR )
com.toyopagroup.picaboo,appstore,dual-use,Snapchat
com.tplink.kidshield,playstore,dual-use,KidShield
com.tpltrakker.main,playstore,dual-use,TPL Trakker
com.tr.autocallrecorder,playstore,dual-use,Call Recorder - Hide call
com.tracfone.generic.mobiletransfer,playstore,dual-use,Mobile Content Transfer Wizard
com.tracfone.mobiletransfer,playstore,dual-use,Straight Talk Transfer Wizard
com.track.Booking-Tool,appstore,dual-use,GPS Tracking Tool (Driver)
com.track.child,appstore,dual-use,Track Your Child N
com.track.controle,playstore,dual-use,Device Manager
com.track.freefamily.showfamily,playstore,dual-use,GPS Cell Phone Tracker
com.track.locator,playstore,dual-use,TrackMobi - Family's GPS Phone Tracker
com.track.trackalong,playstore,dual-use,TrackAlong
com.track.traveler,playstore,dual-use,Track Friends Location
com.track24.T24iPhoneTracker,appstore,dual-use,SMART24 - Keeping you safe
com.trackalogic.eitworks,playstore,dual-use,Tracalogic GPS Tracking
com.trackclosed.freenavigation.showfamilyplaces,playstore,dual-use,GPS Mobile Number Location
com.tracker.asuper.tracker,playstore,dual-use,Enduro Tracker - real-time GPS tracker
com.tracker.blackops,playstore,dual-use,Track My Phone +
com.tracker.ch,appstore,dual-use,tracker.ch - GPS Tracker
com.tracker.enduro,playstore,dual-use,Enduro Tracker - real-time GPS tracker
com.tracker.ipet,playstore,dual-use,iPet - GPS tracker
com.tracker.locationtracker,playstore,dual-use,Location Tracker
com.tracker.sms.mobile,playstore,stalkerware,Mobile SMS Tracker
com.tracker.sonikgpsandy,playstore,dual-use,SONIKGPSTracker-PRO
com.tracker_apps.fleet_tracker,playstore,dual-use,Fleet and Family Tracker
com.trackerapps.livetracker,playstore,dual-use,Live Cell Tracker
com.trackerapps.remotecallrecorder,playstore,dual-use,Remote Call Recorder
com.trackerapps.whatsaptracker,playstore,stalkerware,TrackMyPhones
com.trackerappsforlife.monitoring.findmyphone,playstore,dual-use,Find My Phone - Track My Lost Phone ( offline )
com.trackerlove.phonesms.coupletrackerpro,playstore,dual-use,Couple Tracker: Lovely Tracker - Tracker & Monitor
com.trackermurah.gps,playstore,dual-use,IDTRACK - Server GPS
com.trackerphoneetracker,playstore,dual-use,Phone Tracker
com.trackerplus.new,appstore,dual-use,Tracker Plus
com.trackerspy,playstore,dual-use,Tracker Spy
com.trackidz,playstore,dual-use,Trackidz Parental Controls
com.trackimo.Trackimo,appstore,dual-use,Trackimo
com.tracking.spotme.spotme,playstore,dual-use,Spoto Locator (GPS Tracking)
com.trackingFam.placeDirections.showroute,playstore,dual-use,Cell Phone Tracker
com.tracking_smartphone,playstore,stalkerware,"XZBO,TrackSmart,TrackingSmart"
com.trackingfamily.vonino,appstore,dual-use,Vonino Family Tracker
com.trackingfox.tracker,playstore,dual-use,TrackingFox Car GPS Tracker
com.trackinggenie.kst,appstore,dual-use,TrackingGenie
com.tracklostcellphone.findphone,playstore,dual-use,Track Lost Cell Phone - Find Phone Location
com.trackme.callsmslocationinmail,playstore,dual-use,Call SMS Location in Mail - Free
com.trackmykids,playstore,dual-use,Track My Kid
com.trackmypath.www,playstore,dual-use,Track My Path
com.trackmyphone_gcm,playstore,dual-use,Track My Phone
com.trackmyphone_pro,playstore,stalkerware,Track My Phone Pro
com.trackmyphones.livefamilytracker,playstore,stalkerware,Live Family Tracker
com.trackmyphones.recoverphoneusingchatmessages,playstore,stalkerware,TrackMyPhones
com.trackmyphones.tmpusingchatmessages,playstore,stalkerware,TrackMyPhones
com.trackmyphones.voipcallrecorder,playstore,dual-use,VoIP Call Recorder (compatible with Android 10+)
com.trackom.trackom,playstore,dual-use,TrackOm GPS Tracking App
com.trackonline.wonline,playstore,dual-use,"WOnline - Whatsapp Online Tracking, Last Seen"
com.trackview,playstore,stalkerware,Surveillance & Security - TrackView
com.trackwhatmatters.TrackWhatMatters,appstore,dual-use,GPS Tracking Utility by Rhino Fleet Tracking
com.trackyourfriends.tyf,playstore,dual-use,Track Friends Location
com.trackzone.kids,playstore,stalkerware,Kids Phone Tracker
com.tractive.android.gps,playstore,dual-use,Tractive GPS Dog and Cat Finder
com.tractive.ios.gps,appstore,dual-use,Tractive GPS for Dogs and Cats
com.tragging.wheresmystaff,playstore,dual-use,Where's My Staff- Tracking & Attendance system
com.trailbehind.android.gaiagps.pro,playstore,dual-use,"Gaia GPS: Hiking Maps, Topo Maps, Hike App"
com.trakcerwhatsa.spyonline,playstore,dual-use,Whatsa Tracker & online for whatsapp
com.trandmon.tool,playstore,stalkerware,Call Tracker
com.trano.vts,playstore,dual-use,Trano Vehicle Tracking
com.traqkid,playstore,dual-use,TRAQKID - Track kids' location
com.travis.callrecorder.oneplus,playstore,dual-use,OnePlus Call Recorder
com.trecone.cctbmx,appstore,dual-use,Plan Manager - Data & Call Plan helps you to track and control your internet & traffic consumption to fit on your monthly plan
com.trecone.controlmovil.geoposition,appstore,dual-use,Find my Children
com.trecone.controlmovil.georegister.buss,playstore,dual-use,Track my Phone - For Business
com.treker.user,playstore,dual-use,Treker School Bus Tracking
com.trendingfree.automatic.call.recorder,playstore,dual-use,Automatic Call Recorder
com.trendingfreee.callrecorder,playstore,dual-use,Advance Automatic All Calls recorder
com.treve.loggingkey,playstore,dual-use,Logging TestApp Pro Key - ROOT
com.trigma.callrecorder,playstore,dual-use,Call Recorder Pro
com.trigma.callrecorder.ui,playstore,dual-use,Advance Call Recorder Pro
com.trigma.lbs,playstore,dual-use,Location Tracker
com.triladroid.glt.tracker.pro,playstore,dual-use,GPS Location Tracker Pro
com.triladroid.gps,playstore,dual-use,Latitude
com.triladroid.locationshare,playstore,dual-use,GPS Location Tracker - know where your dearest are
com.trinity.trackme,playstore,dual-use,TrackMe - GPS Tracking
com.trinus.mapsmanager,playstore,dual-use,Maps Manager
com.triple.speakit,playstore,dual-use,Speak it
com.trippletrack.tt-mobile,appstore,dual-use,TT-Fleet - Tripple Track
com.trivast.KidTracker,appstore,dual-use,Kid Tracker - Keep Your Child Safe iBeacon
com.troii.timriphone,appstore,dual-use,timr - Time & Mileage Tracker
com.trphwhat.prob,playstore,stalkerware,Call Tracker
com.truecall.callerid.gps.location.finder.mobile.callblocker.caller.tracker,playstore,dual-use,True Call Mobile Locator - GPS Tracker
com.truecallerapp.callrecorder,playstore,dual-use,Auto Call Recorder Pro 2017
com.truecallerbestway.callrecorder,playstore,dual-use,Spy Call Recorder Pro 2018
com.truecallernadev.callrecorder,playstore,dual-use,SPY CALL RECORDER PRO 2018
com.truerecorder,playstore,dual-use,True Call Recorder
com.truesoftware.Guardians,appstore,dual-use,Guardians from Truecaller
com.truevuee.droid_locator,playstore,dual-use,Droid Locator(Find my phone)
com.truevuee.findmydroid,playstore,dual-use,Find My Droid
com.trustmobi.MobiShield,appstore,dual-use,MobiShield
com.ts_settings,playstore,stalkerware,"XZBO,TrackSmart,TrackingSmart"
com.tsa.gps.share.location.finder.navigation,playstore,dual-use,Navigator GPS: Driving Route maps & nearby Locator
com.tsapplications.callrecorder,playstore,dual-use,Simple Call Recorder Android
com.tsheets.greatwhite.TSheets,appstore,dual-use,TSheets Time Tracker
com.tssca.tracking,playstore,dual-use,Family GPS Tracker
com.tts.freecalltracker,playstore,dual-use,Free Call Tracker
com.tts.freegpstracker,playstore,dual-use,Free GPS Tracker
com.tts.freephonetracker,playstore,dual-use,Free Phone Tracker
com.tts.freesmstracker,playstore,dual-use,Free SMS Tracker
com.tts.gl,playstore,dual-use,GuestSpy: Mobile Tracker
com.tts.gl.gps,playstore,dual-use,GPS Tracker Free
com.tts.gl.monitor,playstore,dual-use,Mobile Phone Tracker
com.ttsapp.catchcheating,playstore,stalkerware,Catch Cheating Spouse
com.ttxapps.autosync,playstore,dual-use,Autosync - File Sync & Backup
com.ttxapps.drivesync,playstore,dual-use,Autosync Google Drive
com.ttxapps.dropsync,playstore,dual-use,Autosync Dropbox - Dropsync
com.ttxapps.onesyncv2,playstore,dual-use,Autosync OneDrive - OneSync
com.tuner.funnelwebview,playstore,stalkerware,uMobix
com.turtlesbd.videocallrecorder,playstore,dual-use,Video call recorder - record video call with audio
com.tutorial.instalao,playstore,stalkerware,MeuSpy
com.twentyfourplus.vpro,playstore,dual-use,"Control Calls, Sms, Save Time"
com.twilium.IMEI.GeneratorNChanger,playstore,dual-use,IMEI Number Generator Changer
com.twininfosys.vouchers.location,playstore,dual-use,Track Location
com.two.bit.auto.call.recorder,playstore,dual-use,Automatic Call Recorder
com.twotis.smartlogplus,playstore,dual-use,Auto Call Recorder (SmartLog+)
com.txtwatcher.fastlink,playstore,dual-use,TxtWatcher
com.ubicoo.shutdown,playstore,dual-use,Shutdown
com.ubntek.iMobileCam,appstore,dual-use,uMobileCam: All-In-One Mobile Surveillance
com.ubpower.droidtracker,playstore,dual-use,Droid Tracker
com.ucall,playstore,dual-use,Call Recorder - Automatic Call Recorder - Ucall
com.udream.adrec,playstore,dual-use,Automatic Call Recording
com.udxlbuno.plwnnhop,playstore,stalkerware,SpyKontrol
com.uffizio.elexee,playstore,dual-use,Elexee Mini
com.uffizio.employeetransportation,playstore,dual-use,Rosterz Employee
com.uffizio.logytrak.dvir,playstore,dual-use,LogyDrive
com.uffizio.manager,playstore,dual-use,Manager
com.uffizio.minitrakzee,playstore,dual-use,Trakzee Mini
com.uffizio.mobigps,playstore,dual-use,MobiGPS
com.uffizio.petzee,playstore,dual-use,Petzee
com.uffizio.tracride,playstore,dual-use,TrakRide
com.ui.webdma,playstore,dual-use,Call Recorder One Touch
com.uitraspeed.callrecord,appstore,dual-use,Call Recorder for iPhone •
com.uknowkids.android,playstore,dual-use,uKnowMobile™
com.ultimatesolutions.callrecorderultimate,playstore,dual-use,Call Recorder
com.ultimatesolutions.callrecorderultimatepro,playstore,dual-use,Call Recorder Pro
com.ultrasl.videocallrecorder.whatsappcallrecorder,playstore,dual-use,Video Call Recorder for Whatsapp - Video Call
